timestamp,sample,hub_model,hub_serial,device,port,cycle,status,speed_code,speed_label,notes
2026-05-15T18:32:10.354365,u420_006_sample_1,USBHub3c (model 24),0x68d1a7be,control,,,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:55:38.560544,u420_006_sample_1,USBHub3c (model 24),0x68d1a7be,data,,,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
