timestamp,sample,hub_model,hub_serial,device,port,cycle,status,speed_code,speed_label,notes
2026-05-17T02:00:49.390269,u420_010_ramsey,USBHub3p (model 19),0xb72d5b42,data,,,PASS,4,SuperSpeed+ (10 Gbps),
