timestamp,sample,hub_model,hub_serial,device,port,cycle,status,speed_code,speed_label,notes
2026-05-15T17:57:58.568798,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,18,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:58:07.829987,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,19,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:58:17.075318,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,20,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:58:26.323916,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,21,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:58:35.569932,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,22,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:58:44.818157,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,23,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:58:54.062564,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,24,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:03.321061,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,25,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:12.574213,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,26,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:21.820435,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,27,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:31.065246,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,28,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:40.325801,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,29,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:49.576624,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,30,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T17:59:58.831973,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,31,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:00:08.063490,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,32,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:00:17.324359,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,33,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:00:26.569772,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,34,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:00:35.817151,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,35,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:00:45.062667,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,36,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:00:54.325132,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,37,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:03.578718,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,38,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:12.818156,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,39,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:22.069466,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,40,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:31.311396,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,41,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:40.581199,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,42,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:49.823027,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,43,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:01:59.073851,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,44,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:02:08.319232,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,45,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:02:17.568570,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,46,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:02:26.824836,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,47,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:02:36.069618,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,48,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:02:45.327328,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,49,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:02:54.572273,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,control,0,50,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:19:17.534607,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,1,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:19:26.781086,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,2,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:19:37.071578,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,3,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:19:46.288386,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,4,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:19:55.518108,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,5,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:20:04.782117,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,6,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:20:14.041433,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,7,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:20:23.280617,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,8,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:20:33.564446,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,9,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:20:42.788549,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,10,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:20:52.024507,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,11,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:01.278911,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,12,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:10.529624,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,13,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:19.775931,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,14,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:30.056432,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,15,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:39.273704,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,16,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:48.522224,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,17,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:21:57.801984,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,18,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:22:07.022003,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,19,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:22:16.276781,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,20,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:22:26.565265,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,21,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:22:35.776492,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,22,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:22:45.015244,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,23,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:22:54.274526,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,24,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:23:03.527949,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,25,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:23:12.778697,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,26,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:23:23.074719,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,27,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:23:32.524186,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,28,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:23:42.820429,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,29,PASS,3,SuperSpeed (5 Gbps),
2026-05-15T18:23:52.279259,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,30,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:01.521186,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,31,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:10.775023,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,32,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:21.067584,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,33,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:30.524080,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,34,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:39.770556,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,35,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:49.014126,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,36,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:24:58.272602,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,37,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:25:07.508104,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,38,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:25:16.762322,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,39,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:25:26.002850,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,40,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:25:35.255584,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,41,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:25:44.508244,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,42,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:25:53.755401,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,43,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:03.020936,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,44,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:12.256852,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,45,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:21.527875,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,46,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:30.775629,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,47,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:40.028496,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,48,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:49.274315,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,49,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
2026-05-15T18:26:58.530656,u420_010_sample_1,USBHub3c (model 24),0x68d1a7be,data,0,50,PASS,5,SuperSpeed+ 2x1 (20 Gbps),
